"DE_genes","DAS_genes","DE_trans","DTU_trans"
"AT3G04300",,"AT2G46160_P2",
"AT2G32415",,"AT4G15930_P1",
"AT2G19170",,"AT3G22740_P1",
"AT1G16820",,"AT4G33050_ID4",
"AT5G40610",,"AT2G21500_s1",
"AT3G58090",,"AT5G25440_JS8",
"AT3G15750",,"AT4G00750_ID3",
"AT5G63140",,"AT2G33780_P1",
"AT2G24090",,"AT4G33110.2",
"AT5G61200",,"AT1G07180_P1",
"AT1G68540",,"AT4G34030_P1",
"AT2G33735",,"AT2G32230_P1",
"AT1G04370",,"AT3G61450_P2",
"AT1G80170",,"AT1G62030_P1",
"AT3G57260",,"AT3G19900_ID13",
"AT1G28100",,"AT1G49480_JS4",
"AT3G61890",,"AT1G06040.2",
"AT5G07070",,"AT2G04270.1",
"AT5G53090",,"AT4G13900.1",
"AT1G79460",,"AT4G04850_JS2",
"AT2G42570",,"AT1G75010_JS8",
"AT5G14320",,"AT5G45170_P2",
"AT1G73040",,"AT4G35840_P1",
"AT3G13190",,"AT3G45290_ID11",
"AT1G05640",,"AT5G15680_JS1",
"AT1G45207",,"AT3G15720_ID8",
"AT1G22330",,"AT1G21390_P1",
"AT5G38410",,"AT2G26260_ID4",
"AT1G79960",,"AT1G75310_ID1",
"AT4G11911",,"AT1G62320_s1",
"AT1G69587",,"AT3G13433_P1",
"AT5G28010",,"AT1G54130_P1",
"AT3G23940",,"AT2G05310_P2",
"AT5G33382",,"AT1G27020_P1",
"AT2G37870",,"AT1G29910_P1",
"AT2G23610",,"AT2G46030_ID1",
"AT1G76870",,"AT1G55130.1",
"AT4G30130",,"AT5G10920_P1",
"AT3G48530",,"AT1G45180_P1",
"AT5G66500",,"AT3G59780_JC6",
"AT1G14600",,"AT5G67310.1",
"AT1G22170",,"AT5G16590_P1",
"AT1G49130",,"AT5G57700_P2",
"AT2G01505",,"AT2G02730_ID4",
"AT2G31280",,"AT5G01215.1",
"AT1G08510",,"AT3G29185_P1",
"AT3G15920",,"AT3G26450_ID1",
"AT2G17870",,"AT5G18640_P1",
"AT1G68490",,"AT1G22180_ID1",
"AT5G45030",,"AT5G60760_P1",
"AT1G43710",,"AT5G44750_JS4",
"AT5G42990",,"AT5G04270_P1",
"AT3G20240",,"AT1G11380.1",
"AT4G23630",,"AT2G28480_P1",
"AT3G14920",,"AT5G67540_P1",
"AT1G11755",,"AT5G47730_P2",
"AT5G06440",,"AT3G44860_c1",
"AT2G30590",,"AT5G10470_ID3",
"AT3G20540",,"AT1G34370_c2",
"AT3G56580",,"AT3G52150_P1",
"AT2G03820",,"AT5G65220_P1",
"AT5G04260",,"AT2G30280_P1",
"AT3G54010",,"AT3G04940_P1",
"AT1G25570",,"AT2G37678_P1",
"AT4G24210",,"AT4G18270_s1",
"AT5G05610",,"AT4G29540_P2",
"AT3G45010",,"AT1G30300_P1",
"AT2G17150",,"AT1G12290_P2",
"AT1G10740",,"AT2G23600_P2",
"AT3G11280",,"AT4G21445_P1",
"AT1G55690",,"AT1G60230_P1",
"AT3G48430",,"AT3G53920_JS2",
"AT3G22180",,"AT1G31550_P2",
"AT3G23123",,"AT1G76700_ID1",
"AT5G13460",,"AT1G29660_P1",
"AT1G07615",,"AT5G62720_JS1",
"AT5G49560",,"AT3G26165_ID2",
"AT2G38650",,"AT1G11290_P1",
"AT3G17630",,"AT3G14330_P1",
"AT3G47590",,"AT4G13720_P2",
"AT5G09870",,"AT5G16650_P2",
"AT5G46870",,"AT1G65960_P3",
"AT2G26680",,"AT2G02100_P1",
"AT1G74120",,"AT1G19800_P3",
"AT2G15220",,"AT3G55290_ID1",
"AT5G62990",,"AT2G10940.2",
"AT5G06390",,"AT3G09710.1",
"AT2G43150",,"AT2G15580_P2",
"AT2G28140",,"AT3G19850_P1",
"AT1G48550",,"AT2G36880.2",
"AT3G19790",,"AT2G44910_P1",
"AT1G16430",,"AT3G60600.2",
"AT2G19310",,"AT3G13445_ID8",
"AT1G51390",,"AT1G78670_c1",
"AT5G39600",,"AT4G38970.2",
"AT1G51630",,"AT4G37550_P1",
"AT5G05090",,"AT3G14680_P1",
"AT5G48720",,"AT5G24490.1",
"AT4G01610",,"AT1G18720_JC8",
"AT1G67330",,"AT2G24280_c2",
"AT2G04890",,"AT3G11580_P3",
"AT1G49350",,"AT5G08740_P1",
"AT1G12775",,"AT4G11900_P5",
"AT2G32580",,"AT5G17400_P1",
"AT5G10745",,"AT5G60790_P1",
"AT3G07280",,"AT1G72630_P1",
"AT3G27190",,"AT4G21770_P1",
"AT5G48580",,"AT5G17010_P3",
"AT2G17750",,"AT3G25860_P1",
"AT1G78930",,"AT2G26980_P4",
"AT3G50430",,"AT1G31010_ID2",
"AT1G25275",,"AT5G14910.1",
"AT5G05230",,"AT2G39420_P1",
"AT4G16790",,"AT1G14460_P1",
"AT5G02560",,"AT1G74070_P1",
"AT1G76610",,"AT4G29310_P1",
"AT3G61460",,"AT4G00180_ID3",
"AT2G34580",,"AT1G34760_P2",
"AT5G46360",,"AT3G46780_ID4",
"AT2G40620",,"AT5G53550_P2",
"AT2G28230",,"AT1G14400_ID12",
"AT5G08760",,"AT5G60548_s1",
"AT4G18210",,"AT5G47560_s1",
"AT4G24610",,"AT1G14640_P1",
"AT2G21195",,"AT3G06510_c1",
"AT4G04360",,"AT1G59740_P1",
"AT1G62510",,"AT3G14990.2",
"AT1G10220",,"AT1G52000_P1",
"AT3G44420",,"AT5G55540_P1",
"AT2G22190",,"AT1G17350_P1",
"AT3G57780",,"AT3G61420_P1",
"AT3G28100",,"AT1G73390_P2",
"AT3G53590",,"AT1G70280_P2",
"AT3G49840",,"AT5G20140.1",
"AT1G12520",,"AT5G51960_P1",
"AT5G37300",,"AT4G35680_c1",
"AT3G47600",,"AT3G44630_s1",
"AT5G15280",,"AT5G08370_P1",
"AT3G54140",,"AT3G51950_P1",
"AT1G65490",,"AT4G37380_P1",
"AT5G49945",,"AT1G73060_P1",
"AT2G20950",,"AT3G05750_P1",
"AT1G53040",,"AT4G04695_P1",
"AT5G08070",,"AT5G21920_P1",
"ATCG00190",,"AT3G59660_c2",
"AT1G80150",,"AT2G40110_P1",
"AT1G16190",,"AT1G58210.1",
"AT1G71910",,"AT2G43010.2",
"AT1G18830",,"AT2G39880_P1",
"AT5G44250",,"AT5G07150_P1",
"AT5G04050",,"AT5G48150_P3",
"AT3G07520",,"AT3G50310_P1",
"AT3G61530",,"AT4G03400_JS6",
"AT4G28940",,"AT5G18660_P1",
"AT5G07220",,"AT3G13940.1",
"AT3G60510",,"AT2G01270_ID1",
"AT2G02880",,"AT3G48280_P1",
"AT1G68290",,"AT3G47470.1",
"AT3G51680",,"AT1G72310_P1",
"AT3G50850",,"AT4G13670_s1",
"AT3G06080",,"AT2G26550_P2",
"AT5G41315",,"AT2G31340.1",
"AT1G05370",,"AT3G22930_s1",
"AT5G41340",,"AT4G15640_P1",
"AT3G16660",,"AT3G48830.1",
"AT1G21980",,"AT3G54600_P1",
"AT1G03830",,"AT5G46390_ID16",
"AT5G64320",,"AT5G61560_s1",
"AT3G07273",,"AT2G22660_P1",
"AT5G61400",,"AT3G48310_c1",
"AT5G50720",,"AT4G04200_ID2",
"AT5G03760",,"AT4G21410_ID12",
"AT5G61250",,"AT4G00050_P1",
"AT3G50200",,"AT5G48545_s2",
"AT5G28626",,"AT3G45860_c1",
"AT5G16950",,"AT5G09730_P1",
"AT3G47690",,"AT4G09630_P1",
"AT2G11880",,"AT4G16690_ID1",
"AT4G11990",,"AT4G12460_P3",
"AT5G40990",,"AT2G29310_P2",
"AT1G28620",,"AT1G22403.1",
"AT5G47660",,"AT5G47190_P1",
"AT4G16800",,"AT5G06400_P1",
"AT4G19130",,"AT1G57870.1",
"AT3G61880",,"AT2G42600.2",
"AT2G14090",,"AT1G53633_ID1",
"AT3G62620",,"AT5G45460_P1",
"AT5G07010",,"AT1G20030.2",
"AT5G44580",,"AT3G15095_ID1",
"AT4G13990",,"AT4G20030_P1",
"AT3G52390",,"AT5G06570_P4",
"AT1G60930",,"AT5G48830_ID7",
"AT2G04030",,"AT4G17540.1",
"AT1G09570",,"AT4G17840_P1",
"AT5G07000",,"AT3G04130_P1",
"AT2G36420",,"AT5G20950_P3",
"AT5G54970",,"AT5G59070_P1",
"AT1G76890",,"AT1G79400.1",
"AT2G18910",,"AT2G36580_ID2",
"AT1G75295",,"AT1G11790_P1",
"AT5G25480",,"AT1G49130_ID1",
"AT1G62870",,"AT5G53870_P1",
"AT1G70940",,"AT1G77600_c1",
"AT4G27630",,"AT1G67370.1",
"AT3G25590",,"AT1G12860_P1",
"AT1G80970",,"AT4G26970_ID7",
"AT1G06850",,"AT4G15510_P1",
"AT3G04040",,"AT1G34640.1",
"AT3G15310",,"AT2G32090_P1",
"AT1G54510",,"AT1G09140_P1",
"AT5G25830",,"AT5G39350_P1",
"AT1G26220",,"AT1G10600_ID7",
"AT5G20030",,"AT3G51820_P1",
"AT1G56310",,"AT5G05730_ID4",
"AT5G45790",,"AT3G28080_P3",
"AT5G18650",,"AT5G08650_P1",
"AT1G76760",,"AT2G38550_P1",
"AT2G05760",,"AT4G21880.1",
"AT5G11790",,"AT1G05190_P1",
"AT4G12990",,"AT2G18560_P1",
"AT3G27220",,"AT2G04460.1",
"AT1G74580",,"AT1G74590.1",
"AT1G56242",,"AT1G28620_JC13",
"AT5G64401",,"AT4G04840_P1",
"AT3G05430",,"AT4G26520.1",
"AT4G01895",,"AT5G62190_c2",
"AT3G07210",,"AT5G16930_P1",
"AT1G05820",,"AT5G59670_JS4",
"AT4G39070",,"AT1G20020_P2",
"AT1G47960",,"AT5G46790_P1",
"AT1G59950",,"AT5G45800_P2",
"AT5G56230",,"AT1G53650_P1",
"AT3G50050",,"AT3G55290_P2",
"AT5G62960",,"AT4G20835_P1",
"AT2G02990",,"AT5G12440.2",
"AT4G15210",,"AT1G74040_P1",
"AT1G10770",,"AT4G25640_P3",
"AT2G26410",,"AT4G31170_P6",
"AT5G44980",,"AT4G40060_ID3",
"AT5G22140",,"AT5G35460_P1",
"AT4G19560",,"AT4G05050_s1",
"AT1G16489",,"AT1G55960_P1",
"AT2G27990",,"AT1G76020_s2",
"AT3G04770",,"AT5G25630_P3",
"AT3G01680",,"AT5G41170.1",
"AT3G21781",,"AT4G23910_ID5",
"AT1G02970",,"AT1G10200_P1",
"AT2G02790",,"AT3G22150_P1",
"AT3G10440",,"AT4G39270_P7",
"AT3G12820",,"AT2G37050_P3",
"AT5G06730",,"AT4G01840_P1",
"AT1G11592",,"AT1G22590_P2",
"AT3G55580",,"AT4G10730_s3",
"AT1G61820",,"AT3G09680.1",
"AT5G10440",,"AT2G44640_c1",
"AT5G53290",,"AT5G07100.1",
"AT4G14850",,"AT1G05540_P2",
"AT1G78170",,"AT1G53000_P2",
"AT4G26950",,"AT5G26160.1",
"AT5G52400",,"AT3G07590_P1",
"AT2G01420",,"AT2G33380_P1",
"AT3G57400",,"AT3G03900_P3",
"AT3G53960",,"AT2G41430.5",
"AT1G54890",,"AT2G19720_P1",
"AT1G19950",,"AT4G08500_ID2",
"AT1G67830",,"AT2G02780_P1",
"AT1G49840",,"AT2G13360_ID6",
"AT2G27800",,"AT2G30920_P1",
"AT2G36790",,"AT1G49975_s1",
"AT5G54890",,"AT5G47090_P1",
"AT1G68130",,"AT2G34960_P1",
"AT4G18630",,"AT1G20970_P1",
"AT3G63290",,"AT1G11870.2",
"AT3G15650",,"AT3G05330_JS1",
"AT5G36000",,"AT5G07440_P1",
"AT1G67650",,"AT5G18400_ID1",
"AT3G01450",,"AT1G12500_P1",
"AT5G53710",,"AT1G30360_c1",
"AT5G58700",,"AT1G64500_P1",
"AT3G11750",,"AT4G35140_P1",
"AT5G07460",,"AT1G27150_P1",
"AT4G40000",,"AT2G23360.1",
"AT5G40510",,"AT4G24170_P1",
"AT1G71390",,"AT5G42350_P1",
"AT1G09480",,"AT4G12090_P1",
"AT1G63400",,"AT5G37540_P1",
"AT3G09035",,"AT2G18210_P1",
"AT2G44630",,"AT1G08350_ID1",
"AT3G55690",,"AT1G15350_ID4",
"AT5G40640",,"AT3G57200_P1",
"AT5G09290",,"AT1G78260_P1",
"AT1G54110",,"AT3G49290_P1",
"AT1G13250",,"AT4G04890_P1",
"AT1G26390",,"AT1G45191_JS3",
"AT2G05240",,"AT3G19260_JS1",
"AT5G38820",,"AT2G43180.1",
"AT4G03490",,"AT4G24540_P1",
"AT2G34620",,"AT4G14590_ID1",
"AT1G64380",,"AT1G78930_P1",
"AT3G08800",,"AT4G04710_P2",
"AT5G24105",,"AT3G02990_c1",
"AT2G38570",,"AT5G56100_P1",
"AT5G02010",,"AT3G21630_s1",
"AT4G03415",,"AT1G61520.2",
"AT3G26445",,"AT2G02450_P1",
"AT5G64110",,"AT5G43310_P2",
"AT1G14185",,"AT2G04780_P1",
"AT3G43250",,"AT1G73210_P1",
"AT2G37760",,"AT4G17215_P1",
"AT4G30530",,"AT1G52220_P1",
"AT4G12900",,"AT1G14580_P1",
"AT5G37550",,"AT4G09550_P1",
"AT5G25620",,"AT3G14840_ID7",
"AT3G21050",,"AT2G32235_P1",
"AT1G78620",,"AT1G61610_P1",
"AT4G25500",,"AT5G03630_s1",
"AT2G29670",,"AT2G44920_P2",
"AT2G26600",,"AT4G01400_P1",
"AT3G06850",,"AT4G23330_ID1",
"AT1G07220",,"AT4G25270_P1",
"AT3G45050",,"AT3G54300.2",
"AT4G21860",,"AT1G10760_P1",
"AT4G35140",,"AT2G24762_P1",
"AT5G61060",,"AT3G20230_ID1",
"AT1G53110",,"AT2G04270_P7",
"AT5G47320",,"AT2G15760_P1",
"AT5G16620",,"AT5G35750_P1",
"AT5G07370",,"AT3G50440_P1",
"AT1G08460",,"AT2G43610_P1",
"AT1G59620",,"AT5G59420_s1",
"AT3G14130",,"AT5G64360_P3",
"AT3G47490",,"AT4G08180_JC9",
"AT2G40830",,"AT3G11080_s1",
"AT5G56900",,"AT5G20920.3",
"AT4G36220",,"AT5G24230_P3",
"AT2G40600",,"AT5G61410_P1",
"AT2G04530",,"AT3G15115_P1",
"AT3G25140",,"AT5G59130_P3",
"AT5G01650",,"AT2G25920_P1",
"AT4G29750",,"AT5G25610_s1",
"AT3G58670",,"AT4G02195_P1",
"AT3G59630",,"AT5G63140_P1",
"AT2G47760",,"AT4G08390.2",
"AT3G55400",,"AT5G27860_P1",
"AT1G67960",,"AT5G44290_P7",
"AT1G55910",,"AT5G54840_P1",
"AT4G36130",,"AT2G41680_ID4",
"AT2G04340",,"AT3G61470_JS1",
"AT5G03040",,"AT5G03430_c1",
"AT4G10000",,"AT3G03630_P1",
"AT3G21640",,"AT3G63445_ID3",
"AT1G17490",,"AT1G60690_P1",
"AT3G09320",,"AT5G01470.1",
"AT2G48110",,"AT5G62980_s1",
"AT5G43940",,"AT1G18330_P1",
"AT4G18910",,"AT5G08310_P1",
"AT1G79440",,"AT1G13520_P1",
"AT3G04650",,"AT5G36910_P1",
"AT5G48960",,"AT3G23660_JS1",
"AT1G04130",,"AT4G05040_c3",
"AT5G66880",,"AT5G46280_P3",
"AT1G31120",,"AT5G67070_P1",
"AT3G53990",,"AT4G33000_c1",
"AT4G05040",,"AT2G45080_P1",
"AT3G46870",,"AT5G53490.2",
"AT1G03400",,"AT4G35320_P1",
"AT5G10410",,"AT1G03310_P1",
"AT1G65800",,"AT5G48545_ID10",
"AT1G31350",,"AT1G61410_P1",
"AT4G30920",,"AT3G54360_ID2",
"AT1G76350",,"AT3G14205_P2",
"AT5G46710",,"AT3G12620_ID2",
"AT5G57850",,"AT3G16175_P1",
"AT4G22670",,"AT3G15356_c1",
"AT5G48640",,"AT2G40480_P1",
"AT1G17370",,"AT5G47630_P1",
"AT1G59890",,"AT1G74340_JC1",
"AT1G08640",,"AT3G18710_P1",
"AT3G25870",,"AT3G53440_P2",
"AT5G40300",,"AT3G01410_P1",
"AT5G41260",,"AT5G52930.1",
"AT3G57430",,"AT5G46640_P1",
"AT2G04350",,"AT5G51180.2",
"AT2G26470",,"AT5G64310_P1",
"AT3G46540",,"AT3G46130_ID1",
"AT2G20725",,"AT1G72416_P3",
"AT5G19020",,"AT1G48030_JS2",
"AT1G10920",,"AT5G44400_P1",
"AT2G25140",,"AT3G02400_P1",
"AT3G19400",,"AT1G28150_P1",
"AT1G30290",,"AT1G11860_ID8",
"AT4G26810",,"AT5G50950_P1",
"AT5G55400",,"AT2G21370_P2",
"AT5G43880",,"AT1G51500_JS1",
"AT1G21650",,"AT4G22850_P1",
"AT2G46600",,"AT2G26360_P1",
"AT3G19170",,"AT5G05620_P1",
"AT1G20840",,"AT3G17611_ID2",
"AT3G23590",,"AT3G01440.1",
"AT2G37585",,"AT3G26910_JC7",
"AT3G16700",,"AT3G55560_P1",
"AT5G41060",,"AT4G10690.1",
"AT1G67310",,"AT3G15790_P3",
"AT2G26930",,"AT5G24430_JS2",
"AT5G41160",,"AT2G26510_P3",
"AT4G28590",,"AT4G39830_P4",
"AT1G51310",,"AT1G53170_P1",
"AT1G66430",,"AT5G37850_P4",
"AT3G58830",,"AT1G54100_P1",
"AT1G55475",,"AT4G10770_P1",
"AT3G06180",,"AT1G79650_P2",
"AT2G47680",,"AT5G14060_P2",
"AT4G23920",,"AT4G13030_JC9",
"AT5G17710",,"AT4G28330_P1",
"AT3G50770",,"AT4G30810_P1",
"AT1G63880",,"AT2G40110_P3",
"AT5G54290",,"AT3G27110_ID13",
"AT3G15160",,"AT1G75980_ID1",
"AT3G14620",,"AT2G16050_P1",
"AT1G45688",,"AT3G06450_P1",
"AT3G48320",,"AT5G48530_ID1",
"AT5G45470",,"AT3G09050.1",
"AT4G15660",,"AT3G48330_P1",
"AT3G01920",,"AT5G43790_P1",
"AT2G32070",,"AT4G27595_ID1",
"AT4G38730",,"AT2G38185_P1",
"AT1G53280",,"AT2G38750_P1",
"AT1G34380",,"AT2G35830_ID3",
"AT5G13260",,"AT1G55970_P1",
"AT1G25500",,"AT4G39770_P1",
"AT1G06950",,"AT5G05550.2",
"AT4G21870",,"AT3G09580_JC1",
"AT4G27730",,"AT1G22700.3",
"AT3G55010",,"AT3G23255.2",
"AT3G28640",,"AT1G48480_P1",
"AT1G69760",,"AT2G28930.1",
"AT2G38025",,"AT1G23730.1",
"AT5G13410",,"AT1G67700_P2",
"AT2G37020",,"AT4G33790_P1",
"AT4G19045",,"AT4G03400_ID1",
"AT5G19460",,"AT5G20225.1",
"AT3G58620",,"AT5G03900_P1",
"AT3G49170",,"AT4G22590.1",
"AT5G22570",,"AT2G41330_P1",
"AT5G04770",,"AT2G43400_P1",
"AT4G16180",,"AT5G17030_P1",
"AT2G39870",,"AT1G72070_P1",
"AT1G27060",,"AT2G35840_JC2",
"AT3G43960",,"AT5G60400_c2",
"AT1G02460",,"AT2G39920_ID4",
"AT1G78700",,"AT4G23140_JS1",
"AT1G79560",,"AT2G30390_ID7",
"AT2G04570",,"AT3G18830_P1",
"AT3G08590",,"AT2G22330_P2",
"AT4G25692",,"AT5G02710_P2",
"AT2G40200",,"AT2G31865_P2",
"AT5G17760",,"AT1G02300_ID7",
"AT2G33680",,"AT3G01930_P2",
"AT3G58520",,"AT1G09570_P1",
"AT2G36490",,"AT3G19970_P5",
"AT5G27450",,"AT3G58100.1",
"AT3G13160",,"AT3G02870_P1",
"AT1G80770",,"AT3G04310_P2",
"AT5G51100",,"AT2G17900_P1",
"AT4G27740",,"AT5G49390_P1",
"AT2G31870",,"AT4G35300_JS17",
"AT5G20720",,"AT1G10090_s1",
"AT2G29760",,"AT5G66920_P1",
"AT4G23240",,"AT1G18390_JC2",
"AT1G05750",,"AT3G50960.1",
"AT1G24270",,"AT1G62180_P1",
"AT5G07770",,"AT5G63850_P1",
"AT2G47820",,"AT1G55000_ID2",
"AT5G11880",,"AT5G13560_ID2",
"AT3G17712",,"AT5G52040_ID8",
"AT3G19120",,"AT1G06960_P1",
"AT1G54440",,"AT1G15510_P1",
"AT1G73470",,"AT3G56630_s1",
"AT3G61280",,"AT3G05410_P2",
"AT1G04650",,"AT5G39380_s2",
"AT5G15350",,"AT5G17440_JC5",
"AT1G52720",,"AT4G02570_ID14",
"AT1G14205",,"AT4G32450.1",
"AT4G37432",,"AT5G07180_P1",
"AT4G31820",,"AT1G09420.1",
"AT1G15300",,"AT1G13450.2",
"AT4G12060",,"AT3G21250_P5",
"AT4G37450",,"AT1G65230_c1",
"AT3G44290",,"AT3G55040.1",
"AT2G40900",,"AT4G35360_ID7",
"AT4G35050",,"AT5G60570_P1",
"AT3G56900",,"AT1G33265.1",
"AT2G25790",,"AT1G65500_JC2",
"AT3G14900",,"AT4G00180_s2",
"AT1G15390",,"AT4G13575_P2",
"AT1G29050",,"AT4G34190.1",
"AT2G13600",,"AT5G44530_ID2",
"AT2G18400",,"AT5G20400_P1",
"AT2G42130",,"AT4G38545_ID2",
"AT3G17070",,"AT4G26140_P5",
"AT4G17870",,"AT1G10050_c2",
"AT5G45140",,"AT4G16260_P1",
"AT1G55490",,"AT3G21070_P1",
"AT2G41180",,"AT1G16400_P1",
"AT2G19940",,"AT4G00560.1",
"AT5G48412",,"AT4G39260.2",
"AT5G03285",,"AT2G26580_P1",
"AT3G42806",,"AT2G38040_ID27",
"AT4G24175",,"AT3G25110_P1",
"AT1G80120",,"AT5G57565_P6",
"AT1G78240",,"AT2G36020.1",
"AT4G18840",,"AT3G57030_P1",
"AT2G34670",,"AT2G36980_P1",
"AT1G56000",,"AT5G54590_s1",
"AT3G48080",,"AT4G00430_P1",
"AT1G64490",,"AT3G61430_P2",
"AT3G16140",,"AT4G33920_c2",
"AT4G39460",,"AT3G12520_P1",
"AT2G37100",,"AT2G21370_P1",
"AT1G70000",,"AT4G04450_JC1",
"AT2G41620",,"AT2G37450_P3",
"AT3G59430",,"AT1G58270_P1",
"AT1G69350",,"AT1G08390_P1",
"AT1G71060",,"AT1G78680_c1",
"AT1G01670",,"AT3G28270_P1",
"AT5G55530",,"AT3G26540_P1",
"AT5G06290",,"AT3G60500_ID61",
"AT1G48520",,"AT4G26110_c1",
"AT3G58270",,"AT5G66790_JS2",
"AT4G35750",,"AT2G41060_c4",
"AT3G24000",,"AT5G05460_P1",
"AT1G22690",,"AT5G05590_P1",
"AT1G03210",,"AT1G21310_c5",
"AT2G15290",,"AT5G47240_P1",
"AT1G16260",,"AT2G19430_P1",
"AT1G77405",,"AT5G18810_P1",
"AT4G16835",,"AT4G32200_P2",
"AT5G47840",,"AT2G29180_P1",
"AT1G28690",,"AT2G37940_JS8",
"AT3G18217",,"AT5G06860.1",
"AT1G77200",,"AT5G40150_P1",
"AT1G26810",,"AT1G73110_P1",
"AT2G27680",,"AT3G26900_ID18",
"AT2G21385",,"AT4G24140_P1",
"AT4G16155",,"AT5G15890.1",
"AT1G29300",,"AT1G24600.1",
"AT3G23430",,"AT3G25717.1",
"AT5G42330",,"AT1G73470_P2",
"AT4G15093",,"AT1G51110_s1",
"AT1G02860",,"AT3G43440_P1",
"AT3G57360",,"AT5G65380_s2",
"AT2G37660",,"AT4G33500_ID3",
"AT5G64250",,"AT3G01540_JC9",
"AT5G55220",,"AT1G49880_P1",
"AT4G19960",,"AT5G64860_P1",
"AT3G02330",,"AT1G53140_P1",
"AT1G56050",,"AT1G05380_P3",
"AT5G19530",,"AT1G80020_c1",
"AT5G46050",,"AT5G58140_JC24",
"AT4G29600",,"AT1G45248_P2",
"AT3G50340",,"AT1G17200_P1",
"AT1G09820",,"AT2G44520_c1",
"AT3G13770",,"AT1G50450_s1",
"AT1G11260",,"AT2G46250_P1",
"AT5G52850",,"AT2G22900_P1",
"AT1G32640",,"AT3G48730_P1",
"AT5G61410",,"AT2G40860_c1",
"AT2G41680",,"AT1G78070_JS3",
"AT5G22860",,"AT1G80980_P1",
"AT3G26600",,"AT3G10300_P6",
"AT3G23790",,"AT5G09300_P1",
"AT3G19150",,"AT1G70430_P3",
"AT1G31430",,"AT1G75540_ID2",
"AT2G29260",,"AT2G41342_P1",
"AT5G37740",,"AT1G73170.2",
"AT3G21470",,"AT5G06440_P2",
"AT3G26230",,"AT5G64813_P2",
"AT3G60961",,"AT1G58340_P1",
"AT5G05560",,"AT2G48070_ID3",
"AT4G13650",,"AT1G33950_P1",
"AT2G26540",,"AT3G05030_JS3",
"AT4G02760",,"AT5G22770_P1",
"AT2G03880",,"AT3G04970_P3",
"AT3G57490",,"AT3G11880_JS6",
"AT4G36280",,"AT2G30960_P1",
"AT5G50110",,"AT4G15630_P1",
"AT2G36090",,"AT1G07230_ID2",
"AT3G15130",,"AT5G38650.1",
"AT5G02170",,"AT4G01915_P4",
"AT3G48000",,"AT5G19900_JS1",
"AT5G37710",,"AT5G20960_P1",
"AT1G69360",,"AT4G33660_P1",
"AT3G61670",,"AT4G35785_ID29",
"AT3G58540",,"AT3G10520_P1",
"AT5G53920",,"AT2G21960_ID8",
"AT1G77960",,"AT2G44180_c3",
"AT5G66530",,"AT3G49140_P1",
"AT1G65790",,"AT2G27770_P1",
"AT4G24770",,"AT4G20730_s1",
"AT2G16890",,"AT1G60260_JC14",
"AT3G28510",,"AT5G16630_P3",
"AT3G11000",,"AT5G13140_P1",
"AT1G19715",,"AT3G06930.2",
"AT3G06030",,"AT2G31110_P2",
"AT3G18890",,"AT1G66400_P1",
"AT4G24320",,"AT3G01760_P1",
"AT3G22235",,"AT1G21060_P1",
"AT5G46460",,"AT2G32390_P2",
"AT1G66960",,"AT2G46920_ID7",
"AT4G37650",,"AT1G70590_c1",
"AT1G21060",,"AT3G06290_JS21",
"AT2G44650",,"AT4G12310_JS1",
"AT2G38830",,"AT1G15290_P1",
"AT3G03450",,"AT5G52250_P1",
"AT3G57320",,"AT5G57180_P3",
"AT4G33790",,"AT4G22990.1",
"AT3G63170",,"AT3G19720_P2",
"AT4G31330",,"AT3G11620.4",
"AT1G35680",,"AT1G02650_P1",
"AT1G31790",,"AT5G07220_P1",
"AT4G34580",,"AT3G20810_ID9",
"AT4G19020",,"AT1G20620_P1",
"AT3G61870",,"AT2G40960_P1",
"AT5G57170",,"AT3G14420.6",
"AT4G13930",,"AT3G24520.1",
"AT2G32670",,"AT3G57600_P1",
"AT5G13180",,"AT5G45920_P4",
"AT5G08305",,"AT1G55370_ID3",
"AT4G21060",,"AT1G04620_P1",
"AT4G18750",,"AT3G46780_ID3",
"AT5G60900",,"AT4G05420.2",
"AT1G06440",,"AT2G01400_P1",
"AT1G11330",,"AT3G04630_P3",
"AT1G32990",,"AT2G28570_JS1",
"AT1G13820",,"AT5G61560_P4",
"AT5G62260",,"AT1G71810_c3",
"AT3G09910",,"AT4G02030_JS6",
"AT3G47650",,"AT2G28000_P1",
"AT1G08165",,"AT1G68890_JC6",
"AT1G56690",,"AT1G78070_c3",
"AT4G13500",,"AT5G53900_c1",
"AT1G68360",,"AT3G27925_P1",
"AT2G45210",,"AT5G48330_P2",
"AT5G16910",,"AT1G15125_P1",
"AT3G63140",,"AT1G10130_s3",
"AT4G11690",,"AT3G45290_ID1",
"AT1G11350",,"AT2G04850_P1",
"AT2G31980",,"AT1G01170.1",
"AT3G53232",,"AT5G39530_P1",
"AT3G15190",,"AT1G55475_P1",
"AT3G05660",,"AT1G09190_P1",
"AT4G04190",,"AT5G11860_P2",
"AT3G13730",,"AT3G14660_P1",
"AT2G34400",,"AT1G13260_P1",
"AT5G58320",,"AT3G25680.1",
"AT4G12330",,"AT5G14610.2",
"AT5G03260",,"AT4G27800_ID1",
"AT3G61185",,"AT2G21910_P1",
"AT5G53486",,"AT3G13275_P1",
"AT4G39900",,"AT5G04810_s1",
"AT2G25780",,"AT1G33290_P1",
"AT3G49550",,"AT3G63140_P1",
"AT1G12210",,"AT5G40610_P1",
